LoneWorker;Squelch;Autoscan;Bandwidth;ChannelMode;Colorcode;RepeaterSlot;RxOnly;AllowTalkaround;DataCallConf;PrivateCallConf;Privacy;PrivacyNo;DisplayPttId;CompressedUdpHdr;EmergencyAlarmAck;RxRefFrequency;AdmintCriteria;Power;Vox;QtReverse;ReverseBurst;TxRefFrequency;ContactName;Tot;TotRekeyDelay;EmergencySystem;ScanList;GroupList;Decode18;RxFrequency;TxFrequency;CtcssDcsDecode;CtcssDcsEncode;TxSignalingSyst;RxSignalingSyst;Name
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;92;12;0;0;Europa;none;off;43835000;43075000;none;none;0;0;UTR1 Europa
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;922;12;0;0;Ned talig;none;off;43835000;43075000;none;none;0;0;UTR1 Ned talig
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2049881;12;0;0;1XRF088A;none;off;43835000;43075000;none;none;0;0;UTR1XRF088A
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2049882;12;0;0;1XRF088B;none;off;43835000;43075000;none;none;0;0;UTR1XRF088B
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;907;12;0;0;JOTA;none;off;43835000;43075000;none;none;0;0;UTR1 JOTA
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;9;12;0;0;Lokaal;none;off;43835000;43075000;none;none;0;0;UTR2 Lokaal
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2041;12;0;0;Noord;none;off;43835000;43075000;none;none;0;0;UTR2 Noord
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2042;12;0;0;Midden;none;off;43835000;43075000;none;none;0;0;UTR2 Midden
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2043;12;0;0;Zuid;none;off;43835000;43075000;none;none;0;0;UTR2 Zuid
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2044;12;0;0;Oost;none;off;43835000;43075000;none;none;0;0;UTR2 Oost
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;20441;12;0;0;IJsselmond;none;off;43835000;43075000;none;none;0;0;UTR2 IJsselmond
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;20442;12;0;0;C4FM Oost;none;off;43835000;43075000;none;none;0;0;UTR2 C4FM Oost
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;20401;12;0;0;C4FM Hobbys;none;off;43835000;43075000;none;none;0;0;UTR2 C4FM Hobbys
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2045;12;0;0;Techtalk;none;off;43835000;43075000;none;none;0;0;UTR2 Techtalk
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;20494;12;0;0;YSF444;none;off;43835000;43075000;none;none;0;0;UTR2 YSF444
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2061;12;0;0;BE Vlaams;none;off;43835000;43075000;none;none;0;0;UTR2 BE Vlaams
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;206;12;0;0;Belgie;none;off;43835000;43075000;none;none;0;0;UTR2 Belgie
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;26021;12;0;0;Trojmiasta;none;off;43835000;43075000;none;none;0;0;UTR2 Trojmiasta
off;normal;on;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;204;12;0;0;S1S2noord;none;off;43801250;43041250;none;none;0;0;WFR S1S2
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;204;12;0;0;Nederland;none;off;43801250;43041250;none;none;0;0;WFR1 204
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;91;12;0;0;Worldwide;none;off;43801250;43041250;none;none;0;0;WFR1 Worldwide
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;92;12;0;0;Europa;none;off;43801250;43041250;none;none;0;0;WFR1 Europa
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;922;12;0;0;Ned talig;none;off;43801250;43041250;none;none;0;0;WFR1 Ned talig
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2049881;12;0;0;1XRF088A;none;off;43801250;43041250;none;none;0;0;WFR1XRF088A
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2049882;12;0;0;1XRF088B;none;off;43801250;43041250;none;none;0;0;WFR1XRF088B
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;907;12;0;0;JOTA;none;off;43801250;43041250;none;none;0;0;WFR1 JOTA
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;9;12;0;0;Lokaal;none;off;43801250;43041250;none;none;0;0;WFR2 Lokaal
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2041;12;0;0;Noord;none;off;43801250;43041250;none;none;0;0;WFR2 Noord
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2042;12;0;0;Midden;none;off;43801250;43041250;none;none;0;0;WFR2 Midden
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2043;12;0;0;Zuid;none;off;43801250;43041250;none;none;0;0;WFR2 Zuid
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2044;12;0;0;Oost;none;off;43801250;43041250;none;none;0;0;WFR2 Oost
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;20441;12;0;0;IJsselmond;none;off;43801250;43041250;none;none;0;0;WFR2 IJsselmond
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;20442;12;0;0;C4FM Oost;none;off;43801250;43041250;none;none;0;0;WFR2 C4FM Oost
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;20401;12;0;0;C4FM Hobbys;none;off;43801250;43041250;none;none;0;0;WFR2 C4FM Hobbys
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2045;12;0;0;Techtalk;none;off;43801250;43041250;none;none;0;0;WFR2 Techtalk
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;20494;12;0;0;YSF444;none;off;43801250;43041250;none;none;0;0;WFR2 YSF444
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2061;12;0;0;BE Vlaams;none;off;43801250;43041250;none;none;0;0;WFR2 BE Vlaams
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;206;12;0;0;Belgie;none;off;43801250;43041250;none;none;0;0;WFR2 belgie
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;26021;12;0;0;Trojmiasta;none;off;43801250;43041250;none;none;0;0;WFR2 Trojmiasta
off;normal;on;12.5;digital;3;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;204;12;0;0;S1S2zuid;none;off;43815000;43055000;none;none;0;0;ZLB S1S2
off;normal;off;12.5;digital;3;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;204;12;0;0;Nederland;none;off;43815000;43055000;none;none;0;0;ZLB1 204
off;normal;off;12.5;digital;3;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;91;12;0;0;Worldwide;none;off;43815000;43055000;none;none;0;0;ZLB1 Worldwide
off;normal;off;12.5;digital;3;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;92;12;0;0;Europa;none;off;43815000;43055000;none;none;0;0;ZLB1 Europa
off;normal;off;12.5;digital;3;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;922;12;0;0;Ned talig;none;off;43815000;43055000;none;none;0;0;ZLB1 Ned talig
off;normal;off;12.5;digital;3;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2049881;12;0;0;1XRF088A;none;off;43815000;43055000;none;none;0;0;ZLB1XRF088A
off;normal;off;12.5;digital;3;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2049882;12;0;0;1XRF088B;none;off;43815000;43055000;none;none;0;0;ZLB1XRF088B
off;normal;off;12.5;digital;3;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;907;12;0;0;JOTA;none;off;43815000;43055000;none;none;0;0;ZLB1 JOTA
off;normal;off;12.5;digital;3;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;9;12;0;0;Lokaal;none;off;43815000;43055000;none;none;0;0;ZLB2 Lokaal
off;normal;off;12.5;digital;3;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2041;12;0;0;Noord;none;off;43815000;43055000;none;none;0;0;ZLB2 Noord
off;normal;off;12.5;digital;3;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2042;12;0;0;Midden;none;off;43815000;43055000;none;none;0;0;ZLB2 Midden
off;normal;off;12.5;digital;3;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2043;12;0;0;Zuid;none;off;43815000;43055000;none;none;0;0;ZLB2 Zuid
off;normal;off;12.5;digital;3;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2044;12;0;0;Oost;none;off;43815000;43055000;none;none;0;0;ZLB2 Oost
off;normal;off;12.5;digital;3;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;20441;12;0;0;IJsselmond;none;off;43815000;43055000;none;none;0;0;ZLB2 IJsselmond
off;normal;off;12.5;digital;3;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;20442;12;0;0;C4FM Oost;none;off;43815000;43055000;none;none;0;0;ZLB2 C4FM Oost
off;normal;off;12.5;digital;3;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;20401;12;0;0;C4FM Hobbys;none;off;43815000;43055000;none;none;0;0;ZLB2 C4FM Hobbys
off;normal;off;12.5;digital;3;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2045;12;0;0;Techtalk;none;off;43815000;43055000;none;none;0;0;ZLB2 Techtalk
off;normal;off;12.5;digital;3;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;20494;12;0;0;YSF444;none;off;43815000;43055000;none;none;0;0;ZLB2 YSF444
off;normal;off;12.5;digital;3;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2061;12;0;0;BE Vlaams;none;off;43815000;43055000;none;none;0;0;ZLB2 BE Vlaams
off;normal;off;12.5;digital;3;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;206;12;0;0;Belgie;none;off;43815000;43055000;none;none;0;0;ZLB2 Belgie
off;normal;off;12.5;digital;3;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;26021;12;0;0;Trojmiasta;none;off;43815000;43055000;none;none;0;0;ZLB2 Trojmiasta
off;normal;on;12.5;digital;2;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;204;12;0;0;S1S2zuid;none;off;43840000;43080000;none;none;0;0;ZLD S1S2
off;normal;off;12.5;digital;2;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;204;12;0;0;Nederland;none;off;43840000;43080000;none;none;0;0;ZLD1 204
off;normal;off;12.5;digital;2;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;91;12;0;0;Worldwide;none;off;43840000;43080000;none;none;0;0;ZLD1 Worldwide
off;normal;off;12.5;digital;2;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;92;12;0;0;Europa;none;off;43840000;43080000;none;none;0;0;ZLD1 Europa
off;normal;off;12.5;digital;2;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;922;12;0;0;Ned talig;none;off;43840000;43080000;none;none;0;0;ZLD1 Ned talig
off;normal;off;12.5;digital;2;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2049881;12;0;0;1XRF088A;none;off;43840000;43080000;none;none;0;0;ZLD1XRF088A
off;normal;off;12.5;digital;2;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2049882;12;0;0;1XRF088B;none;off;43840000;43080000;none;none;0;0;ZLD1XRF088B
off;normal;off;12.5;digital;2;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;907;12;0;0;JOTA;none;off;43840000;43080000;none;none;0;0;ZLD1 JOTA
off;normal;off;12.5;digital;2;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;9;12;0;0;Lokaal;none;off;43840000;43080000;none;none;0;0;ZLD2 Lokaal
off;normal;off;12.5;digital;2;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2041;12;0;0;Noord;none;off;43840000;43080000;none;none;0;0;ZLD2 Noord
off;normal;off;12.5;digital;2;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2042;12;0;0;Midden;none;off;43840000;43080000;none;none;0;0;ZLD2 Midden
off;normal;off;12.5;digital;2;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2043;12;0;0;Zuid;none;off;43840000;43080000;none;none;0;0;ZLD2 Zuid
off;normal;off;12.5;digital;2;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2044;12;0;0;Oost;none;off;43840000;43080000;none;none;0;0;ZLD2 Oost
off;normal;off;12.5;digital;2;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;20441;12;0;0;IJsselmond;none;off;43840000;43080000;none;none;0;0;ZLD2 IJsselmond
off;normal;off;12.5;digital;2;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;20442;12;0;0;C4FM Oost;none;off;43840000;43080000;none;none;0;0;ZLD2 C4FM Oost
off;normal;off;12.5;digital;2;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;20401;12;0;0;C4FM Hobbys;none;off;43840000;43080000;none;none;0;0;ZLD2 C4FM Hobbys
off;normal;off;12.5;digital;2;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2045;12;0;0;Techtalk;none;off;43840000;43080000;none;none;0;0;ZLD2 Techtalk
off;normal;off;12.5;digital;2;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;20494;12;0;0;YSF444;none;off;43840000;43080000;none;none;0;0;ZLD2 YSF444
off;normal;off;12.5;digital;2;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2061;12;0;0;BE Vlaams;none;off;43840000;43080000;none;none;0;0;ZLD2 BE Vlaams
off;normal;off;12.5;digital;2;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;206;12;0;0;Belgie;none;off;43840000;43080000;none;none;0;0;ZLD2 Belgie
off;normal;off;12.5;digital;2;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;26021;12;0;0;Trojmiasta;none;off;43840000;43080000;none;none;0;0;ZLD2 Trojmiasta
off;normal;on;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;204;12;0;0;S1S2Curacao;none;off;43890000;43130000;none;none;0;0;PJ2R S1S2
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;204;12;0;0;none;none;off;43890000;43130000;none;none;0;0;PJ2R1 204
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;91;12;0;0;none;none;off;43890000;43130000;none;none;0;0;PJ2R1 Worldwide
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;92;12;0;0;none;none;off;43890000;43130000;none;none;0;0;PJ2R1 Europa
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;922;12;0;0;none;none;off;43890000;43130000;none;none;0;0;PJ2R1 Ned talig
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2049881;12;0;0;none;none;off;43890000;43130000;none;none;0;0;PJ2R1XRF088A
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2049882;12;0;0;none;none;off;43890000;43130000;none;none;0;0;PJ2R1XRF088B
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;907;12;0;0;none;none;off;43890000;43130000;none;none;0;0;PJ2R1 JOTA
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;362001;12;0;0;none;none;off;43890000;43130000;none;none;0;0;PJ2R2 Lokaal
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2041;12;0;0;none;none;off;43890000;43130000;none;none;0;0;PJ2R NL Noord
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2042;12;0;0;none;none;off;43890000;43130000;none;none;0;0;PJ2R NL Midden
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2043;12;0;0;none;none;off;43890000;43130000;none;none;0;0;PJ2R NL Zuid
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2044;12;0;0;none;none;off;43890000;43130000;none;none;0;0;PJ2R NL Oost
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;20441;12;0;0;none;none;off;43890000;43130000;none;none;0;0;PJ2R IJsselmond
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;20442;12;0;0;none;none;off;43890000;43130000;none;none;0;0;PJ2R C4FM Oost
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;20401;12;0;0;none;none;off;43890000;43130000;none;none;0;0;PJ2R C4FM Hobbys
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2045;12;0;0;none;none;off;43890000;43130000;none;none;0;0;PJ2R Techtalk
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;20494;12;0;0;none;none;off;43890000;43130000;none;none;0;0;PJ2R YSF444
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2061;12;0;0;none;none;off;43890000;43130000;none;none;0;0;PJ2R BE Vlaams
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;206;12;0;0;none;none;off;43890000;43130000;none;none;0;0;PJ2R Belgie
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;26021;12;0;0;none;none;off;43890000;43130000;none;none;0;0;PJ2R Trojmiasta
off;normal;on;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;204;12;0;0;S1S2ma;none;off;43817500;43057500;none;none;0;0;AMF MA S1S2
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;9;12;0;0;MA Lokaal-1;none;off;43817500;43057500;none;none;0;0;AMF1 MA Lokaal
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;204;12;0;0;MA 204-1;none;off;43817500;43057500;none;none;0;0;AMF1 MA 204
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;1;12;0;0;MA Worlwide;none;off;43817500;43057500;none;none;0;0;AMF1 MA Worlwide
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2;12;0;0;MA Europa;none;off;43817500;43057500;none;none;0;0;AMF1 MA Europa
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;22;12;0;0;MA NedTalig;none;off;43817500;43057500;none;none;0;0;AMF1 MA NedTalig
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;13;12;0;0;MA EngTalig;none;off;43817500;43057500;none;none;0;0;AMF1 MA EngTalig
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;10;12;0;0;MA DuiTalig;none;off;43817500;43057500;none;none;0;0;AMF1 MA DuiTalig
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;20;12;0;0;MA DL-OE-HB;none;off;43817500;43057500;none;none;0;0;AMF1 MA DL-OE-HB
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;9;12;0;0;MA Lokaal-2;none;off;43817500;43057500;none;none;0;0;AMF2 MA Lokaal
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;8;12;0;0;MA Regio;none;off;43817500;43057500;none;none;0;0;AMF2 MA Regio
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;204;12;0;0;MA 204-2;none;off;43817500;43057500;none;none;0;0;AMF2 MA 204
off;normal;on;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;204;12;0;0;S1S2ma;none;off;43820000;43060000;none;none;0;0;DHG MA S1S2
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;9;12;0;0;MA Lokaal-1;none;off;43820000;43060000;none;none;0;0;DHG1 MA Lokaal
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;204;12;0;0;MA 204-1;none;off;43820000;43060000;none;none;0;0;DHG1 MA 204
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;1;12;0;0;MA Worlwide;none;off;43820000;43060000;none;none;0;0;DHG1 MA Worlwide
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2;12;0;0;MA Europa;none;off;43820000;43060000;none;none;0;0;DHG1 MA Europa
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;22;12;0;0;MA NedTalig;none;off;43820000;43060000;none;none;0;0;DHG1 MA NedTalig
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;13;12;0;0;MA EngTalig;none;off;43820000;43060000;none;none;0;0;DHG1 MA EngTalig
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;10;12;0;0;MA DuiTalig;none;off;43820000;43060000;none;none;0;0;DHG1 MA DuiTalig
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;20;12;0;0;MA DL-OE-HB;none;off;43820000;43060000;none;none;0;0;DHG1 MA DL-OE-HB
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;9;12;0;0;MA Lokaal-2;none;off;43820000;43060000;none;none;0;0;DHG2 MA Lokaal
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;8;12;0;0;MA Regio;none;off;43820000;43060000;none;none;0;0;DHG2 MA Regio
off;normal;off;12.5;digital;1;slot2;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;204;12;0;0;MA 204-2;none;off;43820000;43060000;none;none;0;0;DHG2 MA 204
off;normal;on;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;204;12;0;0;S1S2ma;none;off;43815000;43055000;none;none;0;0;NOG MA S1S2
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;9;12;0;0;MA Lokaal-1;none;off;43815000;43055000;none;none;0;0;NOG1 MA Lokaal
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;204;12;0;0;MA 204-1;none;off;43815000;43055000;none;none;0;0;NOG1 MA 204
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;1;12;0;0;MA Worlwide;none;off;43815000;43055000;none;none;0;0;NOG1 MA Worlwide
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;2;12;0;0;MA Europa;none;off;43815000;43055000;none;none;0;0;NOG1 MA Europa
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;22;12;0;0;MA NedTalig;none;off;43815000;43055000;none;none;0;0;NOG1 MA NedTalig
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;13;12;0;0;MA EngTalig;none;off;43815000;43055000;none;none;0;0;NOG1 MA EngTalig
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;10;12;0;0;MA DuiTalig;none;off;43815000;43055000;none;none;0;0;NOG1 MA DuiTalig
off;normal;off;12.5;digital;1;slot1;off;on;off;off;none;0;off;on;off;low;colorCode;high;off;180;on;low;20;12;0;0;MA DL-OE-HB;none;off;43815000;43055000;none;none;0;0;NOG1 MA DL-OE-HB
